83	19372	4.0	1.0
84	19581	1.0	1.0
85	19915	3.0	1.1
86	20295	3.0	1.2
87	20488	0.0	1.1
88	20704	1.0	1.2
89	21011	2.0	1.2
90	21191	0.0	1.2
91	21409	1.0	1.2
92	21703	2.0	1.2
93	22037	3.0	1.2
94	22492	5.0	1.4
95	22760	2.0	1.4
96	22996	1.0	1.4
97	23226	1.0	1.4
98	23516	2.0	1.5
99	23900	4.0	1.6
100	24229	3.0	1.7
95	22726	1.0	1.0
96	22991	2.0	1.5
97	23154	0.0	1.0
98	23517	4.0	1.8
99	23702	0.0	1.4
100	24005	2.0	1.5
101	24246	1.0	1.4
102	24457	1.0	1.4
103	24623	0.0	1.2
104	24839	1.0	1.2
105	25015	0.0	1.1
106	25180	0.0	1.0
107	25350	0.0	0.9
108	25529	0.0	0.9
109	25892	3.0	1.0
110	26226	3.0	1.1
111	26403	0.0	1.1
112	26613	1.0	1.1
113	27001	4.0	1.2
114	27180	0.0	1.1
115	27373	0.0	1.1
116	27584	1.0	1.1
117	27814	1.0	1.1
118	28032	1.0	1.1
119	28196	0.0	1.0
120	28374	0.0	1.0
121	28676	2.0	1.0
122	28992	3.0	1.1
123	29169	0.0	1.1
124	29400	1.0	1.1
125	29763	3.0	1.1
126	29946	0.0	1.1
127	30261	2.0	1.1
128	30469	1.0	1.0
129	30679	1.0	1.1
130	30864	0.0	1.0
131	31229	3.0	1.1
132	31486	1.0	1.1
133	31700	1.0	1.1
134	31871	0.0	1.1
135	32099	1.0	1.1
136	32381	2.0	1.2
137	32602	1.0	1.2
138	32818	1.0	1.2
139	33107	2.0	1.2
140	33293	0.0	1.1
141	33642	3.0	1.2
142	33881	1.0	1.2
143	34092	1.0	1.1
144	34477	4.0	1.2
145	34698	1.0	1.3
146	34963	2.0	1.3
147	35456	6.0	1.5
148	35731	2.0	1.5
149	35892	0.0	1.5
150	36354	5.0	1.7
151	36548	0.0	1.6
152	36781	1.0	1.5
153	37018	1.0	1.6
154	37452	5.0	1.7
155	37692	1.0	1.6
156	37856	0.0	1.6
157	38277	5.0	1.7
158	38546	2.0	1.8
159	38833	2.0	1.8
160	39056	1.0	1.8
161	39272	1.0	1.8
162	39482	1.0	1.8
163	39890	4.0	1.9
164	40137	1.0	1.9
165	40343	1.0	1.9
166	40687	3.0	1.9
167	40934	1.0	1.9
168	41156	1.0	1.9
169	41389	1.0	1.9
170	41554	0.0	1.9
171	41754	0.0	1.8
172	41925	0.0	1.8
173	42260	3.0	1.8
174	42495	1.0	1.7
175	42738	1.0	1.7
176	42948	1.0	1.7
177	43121	0.0	1.5
178	43502	4.0	1.6
179	43685	0.0	1.6
180	43923	1.0	1.4
181	44218	2.0	1.5
182	44454	1.0	1.5
183	44643	0.0	1.5
184	44929	2.0	1.4
185	45213	2.0	1.4
186	45390	0.0	1.4
187	45579	0.0	1.2
188	45753	0.0	1.2
189	45995	1.0	1.1
190	46272	2.0	1.2
191	46541	2.0	1.2
192	46872	3.0	1.3
193	47134	2.0	1.2
194	47360	1.0	1.2
195	47697	3.0	1.3
196	47870	0.0	1.2
197	48046	0.0	1.1
198	48363	2.0	1.2
199	48542	0.0	1.1
200	48724	0.0	1.1
201	49063	3.0	1.2
202	49236	0.0	1.2
203	49448	0.0	1.1
204	49736	2.0	1.2
205	49982	2.0	1.2
206	50398	4.0	1.3
207	50574	0.0	1.3
208	50817	1.0	1.2
209	50993	0.0	1.2
210	51314	3.0	1.3
211	51555	1.0	1.2
212	51724	0.0	1.2
213	51994	2.0	1.3
214	52159	0.0	1.2
215	52492	3.0	1.2
216	52701	1.0	1.3
217	53121	4.0	1.4
218	53293	0.0	1.4
219	53528	1.0	1.4
220	53709	0.0	1.3
221	54046	3.0	1.4
222	54270	1.0	1.3
223	54446	0.0	1.2
224	54624	0.0	1.2
225	54866	1.0	1.1
226	55101	1.0	1.2
227	55312	1.0	1.2
228	55789	5.0	1.3
229	56090	2.0	1.4
230	56341	1.0	1.4
231	56575	1.0	1.3
232	56749	0.0	1.3
233	57107	3.0	1.4
234	57339	1.0	1.4
235	57553	1.0	1.4
236	57855	2.0	1.3
237	58088	1.0	1.3
238	58472	3.0	1.4
239	58632	0.0	1.4
240	58904	2.0	1.4
241	59202	2.0	1.4
242	59516	3.0	1.5
243	59887	3.0	1.5
244	60131	1.0	1.6
245	60372	1.0	1.5
246	60533	0.0	1.5
247	60769	1.0	1.4
248	61105	3.0	1.5
249	61280	0.0	1.4
250	61623	3.0	1.5
251	61843	1.0	1.5
252	62025	0.0	1.4
253	62196	0.0	1.4
254	62460	2.0	1.5
255	62672	1.0	1.5
256	62906	1.0	1.5
257	63199	2.0	1.5
258	63584	3.0	1.5
259	63993	4.0	1.5
260	64166	0.0	1.5
261	64411	1.0	1.5
262	64616	1.0	1.5
263	64826	1.0	1.5
264	65108	2.0	1.5
265	65423	3.0	1.6
266	65634	1.0	1.5
267	65866	1.0	1.5
268	66207	3.0	1.5
269	66484	2.0	1.6
270	66664	0.0	1.5
271	66868	1.0	1.5
272	67112	1.0	1.4
273	67407	3.0	1.4
274	67678	2.0	1.5
275	67899	1.0	1.5
276	68137	1.0	1.5
277	68352	1.0	1.5
278	68519	0.0	1.4
279	68693	0.0	1.4
280	68874	0.0	1.3
281	69108	1.0	1.3
282	69418	2.0	1.4
283	69602	0.0	1.4
284	69919	2.0	1.4
285	70179	1.0	1.4
286	70526	3.0	1.4
287	70741	1.0	1.4
288	70923	0.0	1.3
289	71139	1.0	1.2
290	71384	1.0	1.2
291	71628	1.0	1.2
292	71793	0.0	1.2
293	72046	2.0	1.2
294	72346	2.0	1.2
287	70439	1.0	1.0
288	70671	1.0	1.0
289	70983	3.0	1.7
290	71219	1.0	1.5
291	71400	0.0	1.2
292	71568	0.0	1.0
293	72020	5.0	1.6
294	72258	1.0	1.5
295	72426	0.0	1.3
296	72764	3.0	1.5
297	73057	2.0	1.5
298	73231	0.0	1.4
299	73411	0.0	1.3
300	73630	1.0	1.3
301	73900	2.0	1.3
302	74088	0.0	1.2
303	74258	0.0	1.2
304	74472	1.0	1.2
305	74797	3.0	1.3
306	74973	0.0	1.2
307	75250	2.0	1.2
308	75581	3.0	1.3
309	75767	0.0	1.3
310	75977	1.0	1.2
311	76256	2.0	1.3
312	76484	1.0	1.3
313	76658	0.0	1.2
314	76969	2.0	1.2
315	77157	0.0	1.2
316	77375	1.0	1.2
317	77550	0.0	1.2
318	77934	4.0	1.3
319	78165	1.0	1.2
320	78387	1.0	1.2
321	78558	0.0	1.2
322	78803	2.0	1.3
323	78983	0.0	1.1
324	79324	3.0	1.2
325	79625	2.0	1.2
326	79900	2.0	1.2
327	80141	1.0	1.2
328	80320	0.0	1.2
329	80500	0.0	1.2
330	80772	2.0	1.2
331	80979	1.0	1.2
332	81161	0.0	1.2
333	81607	5.0	1.3
334	81820	1.0	1.3
335	82057	1.0	1.3
336	82229	0.0	1.3
337	82462	1.0	1.2
338	82701	1.0	1.2
339	82941	1.0	1.2
340	83207	2.0	1.2
341	83413	1.0	1.2
342	83617	1.0	1.2
343	83879	2.0	1.3
344	84190	2.0	1.3
345	84497	3.0	1.4
346	84662	0.0	1.3
347	84910	1.0	1.4
348	85265	3.0	1.3
349	85467	1.0	1.3
350	85928	5.0	1.5
351	86171	1.0	1.5
352	86343	0.0	1.4
353	86574	1.0	1.5
354	86825	2.0	1.4
355	87096	2.0	1.4
356	87387	2.0	1.4
357	87597	1.0	1.4
358	87935	3.0	1.5
359	88158	1.0	1.6
360	88461	2.0	1.6
361	88762	3.0	1.6
362	89075	3.0	1.7
363	89290	1.0	1.6
364	89527	1.0	1.6
365	89762	1.0	1.6
366	89924	0.0	1.6
367	90281	3.0	1.7
368	90518	1.0	1.7
369	90683	0.0	1.6
370	90933	1.0	1.6
371	91147	1.0	1.6
372	91399	2.0	1.6
373	91563	0.0	1.6
374	91796	1.0	1.5
375	92041	2.0	1.5
376	92207	0.0	1.5
377	92444	1.0	1.5
378	92627	0.0	1.4
379	92889	2.0	1.4
380	93079	0.0	1.3
381	93350	2.0	1.3
382	93553	1.0	1.3
383	93847	2.0	1.4
384	94132	2.0	1.4
385	94463	3.0	1.4
386	94743	2.0	1.4
387	94916	0.0	1.4
388	95128	1.0	1.3
389	95396	2.0	1.3
390	95563	0.0	1.3
391	95820	1.0	1.2
392	96039	1.0	1.1
393	96417	3.0	1.2
394	96720	2.0	1.2
395	97012	2.0	1.3
396	97178	0.0	1.3
397	97476	2.0	1.2
398	97810	3.0	1.3
399	98106	2.0	1.4
400	98404	2.0	1.4
401	98571	0.0	1.4
402	98849	2.0	1.4
403	99060	1.0	1.4
404	99324	2.0	1.4
405	99489	0.0	1.4
406	99732	1.0	1.4
407	99897	0.0	1.4
408	100090	0.0	1.4
409	100348	2.0	1.4
410	100591	1.0	1.4
411	100821	1.0	1.4
412	101105	2.0	1.4
413	101402	2.0	1.4
414	101597	0.0	1.3
415	101773	0.0	1.2
416	101955	0.0	1.2
417	102141	0.0	1.2
418	102381	1.0	1.2
419	102584	1.0	1.1
420	102894	2.0	1.2
421	103103	1.0	1.2
422	103437	3.0	1.3
423	103675	1.0	1.2
424	103905	1.0	1.2
425	104102	0.0	1.1
426	104434	3.0	1.2
427	104665	1.0	1.2
428	105165	5.0	1.2
429	105379	1.0	1.2
430	105654	2.0	1.2
431	105898	1.0	1.2
432	106172	2.0	1.2
433	106343	0.0	1.2
434	106521	0.0	1.1
435	106692	0.0	1.1
436	106907	1.0	1.1
430	105448	0.0	0.0
431	105838	4.0	2.0
432	106071	1.0	1.7
433	106282	1.0	1.5
434	106530	2.0	1.6
435	106746	1.0	1.5
436	107004	1.0	1.4
437	107171	0.0	1.2
438	107555	4.0	1.6
439	107796	1.0	1.5
440	107970	0.0	1.4
441	108282	2.0	1.4
442	108486	1.0	1.4
443	108785	2.0	1.4
444	108957	0.0	1.3
445	109264	2.0	1.4
446	109440	0.0	1.3
447	109781	3.0	1.4
448	110058	2.0	1.4
449	110339	2.0	1.4
450	110621	2.0	1.5
451	111026	4.0	1.6
452	111264	1.0	1.6
453	111566	2.0	1.6
454	111794	1.0	1.6
455	111973	0.0	1.5
456	112307	3.0	1.6
457	112487	0.0	1.5
458	112735	1.0	1.5
459	112940	1.0	1.5
460	113117	0.0	1.5
461	113390	2.0	1.4
462	113599	1.0	1.4
463	113805	1.0	1.4
464	113980	0.0	1.3
465	114312	3.0	1.4
466	114647	3.0	1.5
467	114877	1.0	1.5
468	115058	0.0	1.4
469	115389	3.0	1.4
470	115666	2.0	1.5
471	115942	2.0	1.5
472	116110	0.0	1.5
473	116282	0.0	1.4
474	116454	0.0	1.4
475	116713	2.0	1.4
476	117090	4.0	1.5
477	117252	0.0	1.4
478	117567	3.0	1.5
479	117855	2.0	1.5
480	118117	2.0	1.5
481	118417	2.0	1.4
482	118594	0.0	1.4
483	118894	2.0	1.4
484	119120	1.0	1.4
485	119333	1.0	1.4
486	119504	0.0	1.3
487	119747	1.0	1.3
488	120050	2.0	1.4
489	120321	2.0	1.4
490	120637	2.0	1.5
491	120883	1.0	1.4
492	121137	1.0	1.4
493	121395	1.0	1.4
494	121568	0.0	1.4
495	121805	1.0	1.4
496	122149	3.0	1.4
497	122328	0.0	1.3
498	122573	2.0	1.4
499	122868	2.0	1.4
500	123138	2.0	1.4
501	123311	0.0	1.3
502	123543	1.0	1.3
503	123914	4.0	1.5
504	124388	5.0	1.6
505	124561	0.0	1.6
506	124921	3.0	1.5
507	125188	2.0	1.6
508	125413	1.0	1.5
509	125689	2.0	1.5
510	125854	0.0	1.5
511	126084	1.0	1.4
512	126295	1.0	1.5
513	126579	2.0	1.5
514	126852	2.0	1.5
515	127178	3.0	1.6
516	127514	3.0	1.7
517	127725	1.0	1.7
518	127900	0.0	1.6
519	128175	2.0	1.6
520	128504	3.0	1.6
521	128677	0.0	1.6
522	128860	0.0	1.6
523	129030	0.0	1.5
524	129304	2.0	1.6
525	129482	0.0	1.6
526	129743	2.0	1.5
527	130009	2.0	1.6
528	130256	1.0	1.6
529	130495	1.0	1.5
530	130724	1.0	1.5
531	131020	2.0	1.6
532	131197	0.0	1.5
533	131497	2.0	1.5
534	131734	1.0	1.3
535	131912	0.0	1.3
536	132175	1.0	1.3
537	132581	4.0	1.3
538	132870	2.0	1.4
539	133136	1.0	1.3
540	133588	4.0	1.5
541	133958	4.0	1.6
542	134235	2.0	1.6
543	134535	3.0	1.6
544	134839	2.0	1.6
545	135003	0.0	1.5
546	135247	2.0	1.5
547	135470	1.0	1.5
548	135743	2.0	1.6
549	135912	0.0	1.5
550	136157	1.0	1.4
551	136393	1.0	1.5
552	136669	2.0	1.5
553	137106	7.0	1.8
554	137371	2.0	1.8
555	137585	1.0	1.8
556	137848	2.0	1.8
557	138255	4.0	1.9
558	138429	0.0	1.8
559	138736	2.0	1.9
560	139004	2.0	1.9
561	139208	1.0	1.9
562	139379	0.0	1.9
563	139593	1.0	1.8
564	139806	1.0	1.8
565	139982	0.0	1.8
566	140152	0.0	1.8
567	140379	1.0	1.7
568	140802	4.0	1.8
569	141022	1.0	1.8
570	141344	3.0	1.7
571	141511	0.0	1.6
572	141741	1.0	1.6
573	141917	0.0	1.5
574	142107	0.0	1.4
575	142282	0.0	1.4
576	142585	2.0	1.4
577	142751	0.0	1.4
578	142931	0.0	1.3
579	143102	0.0	1.3
580	143336	1.0	1.3
581	143510	0.0	1.3
582	143784	2.0	1.3
583	144022	1.0	1.1
584	144190	0.0	1.0
585	144428	1.0	1.0
586	144636	1.0	1.0
587	144810	0.0	0.8
588	144982	0.0	0.8
589	145154	0.0	0.8
590	145453	2.0	0.8
591	145614	0.0	0.7
592	145792	0.0	0.7
593	146079	2.0	0.8
594	146419	3.0	0.8
595	146660	1.0	0.9
596	146976	3.0	1.0
597	147148	0.0	0.9
598	147545	4.0	0.9
599	147820	2.0	1.0
600	148060	1.0	0.9
601	148231	0.0	0.9
602	148437	1.0	0.9
603	148681	1.0	0.9
604	148865	0.0	0.9
605	149040	0.0	0.9
606	149330	2.0	0.9
607	149505	0.0	0.9
608	149775	2.0	1.0
609	150098	3.0	1.1
610	150476	4.0	1.2
611	150728	2.0	1.3
612	151287	6.0	1.4
613	151636	3.0	1.5
614	151965	3.0	1.6
615	152178	1.0	1.6
616	152348	0.0	1.5
617	152658	3.0	1.6
618	152819	0.0	1.6
619	153158	3.0	1.7
620	153331	0.0	1.7
621	153556	1.0	1.7
622	153729	0.0	1.7
623	154026	2.0	1.7
624	154339	2.0	1.7
625	154575	2.0	1.7
626	154756	0.0	1.6
627	155035	2.0	1.7
628	155341	2.0	1.6
629	155690	3.0	1.6
630	155862	0.0	1.6
631	156110	1.0	1.6
632	156505	4.0	1.7
633	156789	2.0	1.8
634	156964	0.0	1.8
635	157219	1.0	1.8
636	157460	1.0	1.8
637	157675	1.0	1.8
638	157948	2.0	1.8
639	158182	1.0	1.7
640	158386	1.0	1.6
641	158561	0.0	1.6
642	158820	2.0	1.4
643	158986	0.0	1.3
644	159166	0.0	1.2
645	159370	1.0	1.2
646	159543	0.0	1.2
647	159751	1.0	1.2
648	159991	1.0	1.2
649	160282	2.0	1.2
650	160497	1.0	1.2
651	160758	2.0	1.2
652	161093	4.0	1.4
653	161306	1.0	1.3
654	161485	0.0	1.3
655	161718	1.0	1.2
656	161999	2.0	1.3
657	162270	2.0	1.3
658	162516	1.0	1.3
659	162691	0.0	1.2
660	162898	1.0	1.2
661	163197	2.0	1.2
662	163403	1.0	1.1
663	163569	0.0	1.1
664	163904	3.0	1.2
665	164150	2.0	1.2
666	164384	1.0	1.2
667	164735	4.0	1.3
668	164907	0.0	1.2
669	165183	2.0	1.3
670	165362	0.0	1.2
671	165726	3.0	1.3
672	166010	3.0	1.4
673	166188	0.0	1.4
674	166394	1.0	1.4
675	166639	1.0	1.4
676	166808	0.0	1.4
677	167100	2.0	1.4
678	167266	0.0	1.4
679	167579	3.0	1.4
680	167761	0.0	1.4
681	168201	5.0	1.5
682	168385	0.0	1.4
683	168749	4.0	1.5
684	169001	1.0	1.5
685	169197	0.0	1.5
686	169428	1.0	1.4
687	169632	1.0	1.4
688	169941	2.0	1.4
689	170211	2.0	1.5
690	170643	4.0	1.6
691	170882	1.0	1.6
692	171188	2.0	1.6
693	171358	0.0	1.6
694	171626	2.0	1.6
695	171806	0.0	1.5
696	172096	2.0	1.5
697	172376	2.0	1.5
698	172653	2.0	1.5
699	172885	1.0	1.5
700	173061	0.0	1.5
701	173263	1.0	1.4
702	173577	3.0	1.4
703	173880	3.0	1.5
704	174106	1.0	1.5
705	174274	0.0	1.5
706	174828	7.0	1.7
707	175245	4.0	1.8
708	175527	2.0	1.9
709	175697	0.0	1.8
710	175946	1.0	1.8
711	176162	1.0	1.7
712	176330	0.0	1.7
713	176614	2.0	1.6
714	176796	0.0	1.6
715	176993	1.0	1.6
716	177233	1.0	1.6
717	177466	1.0	1.6
718	177699	1.0	1.6
719	177993	2.0	1.6
720	178363	4.0	1.6
721	178634	2.0	1.6
722	178841	1.0	1.6
723	179231	4.0	1.7
724	179558	3.0	1.7
725	179827	1.0	1.8
726	180098	2.0	1.8
727	180279	0.0	1.7
728	180515	1.0	1.7
729	180681	0.0	1.6
730	180956	2.0	1.7
731	181241	2.0	1.7
732	181543	2.0	1.7
733	181873	3.0	1.7
734	182044	0.0	1.7
735	182540	5.0	1.8
736	182801	2.0	1.7
737	183090	2.0	1.6
738	183524	4.0	1.7
739	183867	3.0	1.8
740	184175	2.0	1.8
741	184482	2.0	1.8
742	184657	0.0	1.8
743	184829	0.0	1.8
744	185035	1.0	1.8
745	185481	4.0	1.9
746	185654	0.0	1.9
747	185865	1.0	1.9
748	186096	1.0	1.9
749	186309	1.0	1.8
750	186536	1.0	1.7
751	186777	1.0	1.7
752	186962	0.0	1.7
753	187228	2.0	1.6
754	187432	1.0	1.5
755	187716	2.0	1.6
756	188048	3.0	1.6
757	188366	3.0	1.7
758	188661	2.0	1.7
759	189149	5.0	1.9
760	189414	2.0	1.9
761	189684	2.0	1.9
762	189949	1.0	1.9
763	190168	1.0	1.8
764	190393	1.0	1.8
765	190654	2.0	1.7
766	190934	2.0	1.7
767	191183	2.0	1.7
768	191427	1.0	1.6
769	191595	0.0	1.5
770	191812	1.0	1.5
771	192052	2.0	1.5
772	192277	1.0	1.5
773	192483	1.0	1.6
774	192716	1.0	1.6
775	192945	1.0	1.5
776	193113	0.0	1.5
777	193315	0.0	1.4
778	193488	0.0	1.4
779	193795	2.0	1.4
780	194070	2.0	1.5
781	194348	2.0	1.5
782	194526	0.0	1.5
783	194816	2.0	1.5
784	195063	1.0	1.5
785	195377	3.0	1.5
786	195752	3.0	1.5
787	196043	2.0	1.5
788	196208	0.0	1.4
789	196417	1.0	1.3
790	196709	3.0	1.3
791	197076	3.0	1.4
792	197308	1.0	1.4
793	197586	2.0	1.4
794	197754	0.0	1.4
795	197993	1.0	1.3
796	198222	1.0	1.3
797	198529	3.0	1.3
798	198783	2.0	1.4
799	199020	1.0	1.4
800	199260	1.0	1.4
801	199430	0.0	1.3
802	199680	1.0	1.3
803	199918	1.0	1.3
804	200095	0.0	1.3
805	200429	3.0	1.4
806	200648	1.0	1.4
807	200927	2.0	1.5
808	201176	1.0	1.5
809	201514	3.0	1.5
810	201764	1.0	1.5
811	201970	1.0	1.5
812	202211	2.0	1.5
813	202420	1.0	1.5
814	202911	5.0	1.6
815	203134	1.0	1.6
816	203302	0.0	1.5
817	203544	2.0	1.5
818	203775	1.0	1.5
819	204105	3.0	1.6
820	204440	3.0	1.6
821	204627	0.0	1.5
822	204832	1.0	1.5
823	205083	2.0	1.5
824	205365	2.0	1.5
825	205649	2.0	1.6
826	205886	1.0	1.6
827	206160	2.0	1.5
828	206627	5.0	1.6
829	207009	3.0	1.7
830	207370	4.0	1.8
831	207622	1.0	1.8
832	207833	1.0	1.8
833	208216	4.0	1.9
834	208429	1.0	2.0
835	208794	3.0	2.0
836	209291	9.0	2.2
837	209557	2.0	2.2
838	209734	0.0	2.2
839	210081	3.0	2.2
840	210298	1.0	2.2
841	210629	3.0	2.3
842	210802	0.0	2.2
843	210983	0.0	2.2
844	211202	1.0	2.0
845	211386	0.0	2.0
846	211677	3.0	2.1
847	212101	5.0	2.2
848	212329	1.0	2.2
849	212515	0.0	2.1
850	212773	2.0	2.1
851	212946	0.0	2.1
852	213182	1.0	2.1
853	213466	2.0	2.1
854	213707	2.0	2.1
855	213951	2.0	2.1
856	214212	2.0	2.1
857	214379	0.0	2.0
858	214705	3.0	2.0
859	215169	5.0	2.0
860	215560	4.0	2.0
861	215904	3.0	2.1
862	216198	2.0	2.1
863	216647	5.0	2.2
864	216921	2.0	2.2
865	217160	1.0	2.1
866	217444	2.0	1.9
867	217712	2.0	1.9
868	217986	2.0	2.0
869	218270	2.0	1.9
870	218507	1.0	1.9
871	218721	1.0	1.9
872	219142	4.0	2.0
873	219468	3.0	2.1
874	219790	3.0	2.2
875	220016	1.0	2.2
876	220249	1.0	2.1
877	220553	3.0	2.1
878	220823	2.0	2.1
879	221116	2.0	2.2
880	221616	6.0	2.3
881	221952	3.0	2.4
882	222226	2.0	2.4
883	222465	1.0	2.4
884	222631	0.0	2.3
885	222899	2.0	2.3
886	223110	1.0	2.3
887	223379	2.0	2.4
888	223661	2.0	2.3
889	224070	4.0	2.3
890	224487	4.0	2.3
891	224812	3.0	2.3
892	225021	1.0	2.3
893	225204	0.0	2.1
894	225491	2.0	2.1
895	225711	1.0	2.1
896	225986	2.0	2.1
897	226428	5.0	2.2
898	226848	4.0	2.3
899	227229	4.0	2.3
900	227441	1.0	2.3
901	227647	1.0	2.3
902	228008	3.0	2.3
903	228325	3.0	2.3
904	228507	0.0	2.2
905	228809	2.0	2.2
906	228989	0.0	2.2
907	229298	3.0	2.2
908	229550	2.0	2.2
909	229847	2.0	2.2
910	230225	3.0	2.1
911	230579	3.0	2.1
912	230866	2.0	2.1
913	231228	3.0	2.2
914	231713	6.0	2.4
915	231903	0.0	2.3
916	232180	2.0	2.3
917	232407	1.0	2.3
918	232622	1.0	2.3
919	232986	3.0	2.2
920	233167	0.0	2.1
921	233510	3.0	2.1
922	233843	3.0	2.2
923	234202	3.0	2.3
924	234506	2.0	2.3
925	234753	1.0	2.3
926	235103	4.0	2.3
927	235553	5.0	2.3
928	235942	4.0	2.3
929	236116	0.0	2.2
886	222860	1.0	1.0
887	223032	0.0	0.5
888	223366	3.0	1.3
889	223550	0.0	1.0
890	223803	2.0	1.2
891	224090	2.0	1.3
892	224350	2.0	1.4
893	224697	4.0	1.8
894	225061	4.0	2.0
895	225307	2.0	2.0
896	225578	2.0	2.0
897	225867	2.0	2.0
898	226066	1.0	1.9
899	226354	2.0	1.9
900	226569	1.0	1.9
901	226806	1.0	1.8
902	227199	4.0	1.9
903	227566	3.0	2.0
904	228001	4.0	2.1
905	228579	8.0	2.4
906	228812	1.0	2.3
907	229061	1.0	2.3
908	229531	6.0	2.4
909	229802	2.0	2.4
910	230259	5.0	2.5
911	230572	3.0	2.5
912	230752	0.0	2.4
913	231044	2.0	2.4
914	231322	2.0	2.4
915	231540	1.0	2.4
916	231756	1.0	2.4
917	231929	0.0	2.4
918	232272	3.0	2.4
919	232511	1.0	2.4
920	232778	2.0	2.4
921	233179	4.0	2.5
922	233460	2.0	2.5
923	233716	1.0	2.4
924	233981	2.0	2.3
925	234355	4.0	2.4
926	234556	1.0	2.3
927	234831	2.0	2.3
928	235033	0.0	2.3
929	235375	3.0	2.3
930	235641	2.0	2.4
931	236012	4.0	2.5
932	236254	1.0	2.4
933	236543	2.0	2.3
934	236874	3.0	2.3
935	237130	1.0	2.1
936	237543	5.0	2.2
937	237864	2.0	2.2
938	238211	4.0	2.2
939	238479	2.0	2.2
940	238741	2.0	2.1
941	239002	2.0	2.0
942	239405	4.0	2.2
943	239588	0.0	2.1
944	239848	2.0	2.1
945	240101	2.0	2.1
946	240273	0.0	2.1
947	240510	1.0	2.1
948	240782	2.0	2.1
949	241073	2.0	2.1
950	241371	2.0	2.1
951	241674	2.0	2.1
952	241970	2.0	2.1
953	242130	0.0	2.0
954	242541	4.0	2.1
955	242979	5.0	2.1
956	243468	6.0	2.3
957	243640	0.0	2.2
958	243981	3.0	2.3
959	244190	1.0	2.3
960	244450	2.0	2.3
961	244724	2.0	2.2
962	245037	3.0	2.3
963	245214	0.0	2.2
964	245425	1.0	2.1
965	245690	2.0	2.2
966	245955	2.0	2.1
967	246181	1.0	2.0
968	246372	0.0	1.9
969	246669	2.0	1.9
970	247149	5.0	2.0
971	247455	2.0	2.0
972	247769	2.0	1.9
973	248014	1.0	2.0
974	248190	0.0	1.9
975	248588	5.0	2.0
976	248812	1.0	2.0
977	249071	2.0	2.1
978	249276	1.0	2.0
979	249532	1.0	2.0
980	249980	5.0	2.1
981	250327	3.0	2.1
982	250538	1.0	2.1
983	250752	1.0	2.1
984	251033	2.0	2.1
985	251214	0.0	1.9
986	251579	3.0	1.8
987	251812	1.0	1.8
988	252120	2.0	1.8
989	252493	4.0	1.9
990	252800	2.0	1.9
991	253092	2.0	1.9
992	253377	2.0	1.9
993	253547	0.0	1.9
994	253776	1.0	1.9
995	254113	3.0	1.9
996	254315	1.0	1.9
997	254574	1.0	1.9
998	254857	3.0	2.0
999	255056	1.0	1.9
1000	255275	1.0	1.8
1001	255546	2.0	1.8
1002	255757	1.0	1.8
1003	256017	2.0	1.8
1004	256487	6.0	2.0
1005	256664	0.0	1.8
1006	256999	3.0	1.9
1007	257207	1.0	1.9
1008	257424	1.0	1.9
1009	257629	1.0	1.9
1010	258058	4.0	1.8
1011	258447	4.0	1.9
